session_id,timestamp,session_date,device_model,firmware_version,satellite_id,ground_station_id,service_type,snr_db,elevation_degrees,handshake_latency_ms,packet_drop_rate,qoe_tier,ml_anomaly_flag,is_anomaly
SES-146192,2026-08-31 18:04:06+00:00,2026-08-31,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-FL-C,FindMy_Ping,6.69,42.3,4086.0,0.155,Degraded,-1,1
SES-141784,2026-08-03 12:16:51+00:00,2026-08-03,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-FL-C,Emergency_SOS,13.81,74.9,4090.0,0.133,Degraded,-1,1
SES-179456,2026-08-02 07:05:23+00:00,2026-08-02,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-FL-C,FindMy_Ping,15.72,71.2,4113.0,0.0286,Degraded,-1,1
SES-174738,2026-08-14 14:44:57+00:00,2026-08-14,iPhone 17 Pro,v18.1.0,GS-LEO-02,GS-CA-B,Messages_Satellite,16.15,76.1,790.0,0.6407,Degraded,-1,1
SES-107521,2026-08-22 15:35:45+00:00,2026-08-22,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-FL-C,FindMy_Ping,19.94,70.8,3802.0,0.0763,Degraded,-1,1
SES-115321,2026-08-20 08:30:38+00:00,2026-08-20,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-CA-B,Messages_Satellite,14.37,50.8,4133.0,0.1486,Degraded,-1,1
SES-110625,2026-08-30 07:15:12+00:00,2026-08-30,iPhone 17 Pro,v18.2.1,GS-LEO-20,GS-CA-B,Messages_Satellite,15.89,26.2,824.0,0.8033,Degraded,-1,1
SES-109517,2026-08-08 00:16:32+00:00,2026-08-08,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-CA-B,Messages_Satellite,10.14,78.6,4182.0,0.0565,Degraded,-1,1
SES-144089,2026-08-01 06:52:47+00:00,2026-08-01,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-CA-B,FindMy_Ping,11.78,76.6,4232.0,0.0291,Degraded,-1,1
SES-123947,2026-08-11 23:48:20+00:00,2026-08-11,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-CA-B,Roadside_Assistance,11.54,62.6,4233.0,0.0811,Degraded,-1,1
SES-140602,2026-08-28 16:53:27+00:00,2026-08-28,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-FL-C,Roadside_Assistance,17.13,24.1,4246.0,0.0882,Degraded,-1,1
SES-106093,2026-08-27 07:44:53+00:00,2026-08-27,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-CA-B,FindMy_Ping,18.68,37.3,3780.0,0.1597,Degraded,-1,1
SES-127113,2026-08-04 13:50:04+00:00,2026-08-04,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-OR-D,Roadside_Assistance,16.94,53.5,4266.0,0.047,Degraded,-1,1
SES-129350,2026-08-11 07:41:14+00:00,2026-08-11,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-TX-A,Roadside_Assistance,11.1,82.5,4289.0,0.0642,Degraded,-1,1
SES-167312,2026-08-04 06:31:41+00:00,2026-08-04,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-FL-C,FindMy_Ping,9.65,69.1,4417.0,0.0838,Degraded,-1,1
SES-133321,2026-08-27 08:44:01+00:00,2026-08-27,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-FL-C,Messages_Satellite,10.81,18.6,4430.0,0.0779,Degraded,-1,1
SES-182316,2026-08-12 07:08:09+00:00,2026-08-12,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-TX-A,Messages_Satellite,3.6,43.4,4524.0,0.0396,Degraded,-1,1
SES-129377,2026-08-25 05:21:45+00:00,2026-08-25,iPhone 17 Pro,v18.2.1,GS-LEO-15,GS-CA-B,Roadside_Assistance,14.15,47.5,843.0,0.8793,Degraded,-1,1
SES-199470,2026-08-07 16:42:01+00:00,2026-08-07,iPhone 17 Pro,v18.1.0,GS-LEO-09,GS-CA-B,FindMy_Ping,23.33,80.4,597.0,0.6355,Degraded,-1,1
SES-144609,2026-08-12 20:16:02+00:00,2026-08-12,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-CA-B,Messages_Satellite,16.13,17.7,785.0,0.6281,Degraded,-1,1
SES-178652,2026-08-16 14:34:40+00:00,2026-08-16,iPhone 17 Pro,v18.1.0,GS-LEO-20,GS-CA-B,Messages_Satellite,11.28,44.8,839.0,0.7331,Degraded,-1,1
SES-126525,2026-08-09 22:12:05+00:00,2026-08-09,iPhone 17 Pro,v18.2.0-b2,GS-LEO-15,GS-CA-B,Roadside_Assistance,12.69,16.4,839.0,0.5864,Degraded,-1,1
SES-133291,2026-08-27 11:14:47+00:00,2026-08-27,iPhone 17 Pro,v18.1.0,GS-LEO-09,GS-CA-B,Messages_Satellite,22.15,27.2,616.0,0.4717,Degraded,-1,1
SES-187691,2026-08-16 09:06:23+00:00,2026-08-16,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-CA-B,Emergency_SOS,13.43,25.5,783.0,0.6294,Degraded,-1,1
SES-167200,2026-08-18 21:11:08+00:00,2026-08-18,iPhone 17 Pro,v18.2.1,GS-LEO-15,GS-CA-B,Messages_Satellite,13.88,65.5,835.0,0.7607,Degraded,-1,1
SES-199605,2026-08-30 19:57:52+00:00,2026-08-30,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-TX-A,Emergency_SOS,21.05,47.1,3674.0,0.0985,Degraded,-1,1
SES-134914,2026-08-07 10:09:51+00:00,2026-08-07,iPhone 17 Pro,v18.1.0,GS-LEO-09,GS-CA-B,Messages_Satellite,22.15,71.2,656.0,0.4013,Degraded,-1,1
SES-146483,2026-08-16 16:44:42+00:00,2026-08-16,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-CA-B,Messages_Satellite,15.88,49.6,3635.0,0.5445,Degraded,-1,1
SES-144885,2026-08-03 08:32:32+00:00,2026-08-03,iPhone 17 Pro,v18.1.0,GS-LEO-15,GS-CA-B,Roadside_Assistance,15.14,26.4,822.0,0.7462,Degraded,-1,1
SES-169471,2026-08-09 11:50:31+00:00,2026-08-09,iPhone 17 Pro,v18.2.1,GS-LEO-20,GS-CA-B,Messages_Satellite,10.92,50.7,865.0,0.7157,Degraded,-1,1
SES-122487,2026-08-30 23:56:36+00:00,2026-08-30,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-FL-C,Messages_Satellite,21.42,39.1,3563.0,0.0883,Degraded,-1,1
SES-159467,2026-08-11 22:30:04+00:00,2026-08-11,iPhone 17 Pro,v18.1.0,GS-LEO-15,GS-CA-B,Messages_Satellite,13.32,34.5,811.0,0.6533,Degraded,-1,1
SES-146769,2026-08-17 07:27:51+00:00,2026-08-17,iPhone 17 Pro,v18.2.1,GS-LEO-20,GS-CA-B,Messages_Satellite,12.42,54.0,877.0,0.8025,Degraded,-1,1
SES-184294,2026-08-25 11:36:10+00:00,2026-08-25,iPhone 17 Pro,v18.2.0-b2,GS-LEO-02,GS-CA-B,FindMy_Ping,18.13,40.4,770.0,0.6729,Degraded,-1,1
SES-166096,2026-08-08 06:53:35+00:00,2026-08-08,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-TX-A,Messages_Satellite,15.03,84.7,3428.0,0.0362,Degraded,-1,1
SES-138661,2026-08-26 12:05:21+00:00,2026-08-26,iPhone 17 Pro,v18.2.1,GS-LEO-09,GS-CA-B,Emergency_SOS,16.81,81.2,706.0,0.6147,Degraded,-1,1
SES-193098,2026-08-20 03:06:03+00:00,2026-08-20,iPhone 17 Pro,v18.2.1,GS-LEO-15,GS-CA-B,Messages_Satellite,17.98,31.5,778.0,0.632,Degraded,-1,1
SES-196253,2026-08-24 13:14:35+00:00,2026-08-24,iPhone 17 Pro,v18.1.0,GS-LEO-15,GS-CA-B,Roadside_Assistance,14.74,16.0,762.0,0.7456,Degraded,-1,1
SES-116656,2026-08-24 20:51:04+00:00,2026-08-24,iPhone 17 Pro,v18.2.0-b2,GS-LEO-15,GS-CA-B,FindMy_Ping,16.86,81.8,757.0,0.7203,Degraded,-1,1
SES-107321,2026-08-28 16:32:30+00:00,2026-08-28,iPhone 17 Pro,v18.2.0-b2,GS-LEO-02,GS-CA-B,Messages_Satellite,11.97,17.0,753.0,0.8078,Degraded,-1,1
SES-131539,2026-08-27 04:09:26+00:00,2026-08-27,iPhone 17 Pro,v18.2.1,GS-LEO-15,GS-CA-B,Messages_Satellite,17.14,29.6,698.0,0.6202,Degraded,-1,1
SES-107145,2026-08-07 03:50:25+00:00,2026-08-07,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Messages_Satellite,12.26,63.2,937.0,0.7693,Degraded,-1,1
SES-125934,2026-08-09 01:19:17+00:00,2026-08-09,iPhone 17 Pro,v18.1.0,GS-LEO-15,GS-CA-B,Messages_Satellite,22.4,82.7,600.0,0.6902,Degraded,-1,1
SES-161727,2026-08-08 10:44:07+00:00,2026-08-08,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-FL-C,Messages_Satellite,12.67,29.6,4451.0,0.1396,Degraded,-1,1
SES-121575,2026-08-07 16:39:53+00:00,2026-08-07,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-OR-D,Messages_Satellite,2.78,43.0,4440.0,0.1234,Degraded,-1,1
SES-192038,2026-08-17 07:51:46+00:00,2026-08-17,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-OR-D,Emergency_SOS,9.67,64.7,4435.0,0.0542,Degraded,-1,1
SES-189153,2026-08-16 17:24:44+00:00,2026-08-16,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-TX-A,Emergency_SOS,8.63,78.7,4427.0,0.1191,Degraded,-1,1
SES-114837,2026-08-21 22:05:21+00:00,2026-08-21,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-OR-D,Messages_Satellite,10.85,15.9,4275.0,0.0641,Degraded,-1,1
SES-144208,2026-08-06 15:48:37+00:00,2026-08-06,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-TX-A,FindMy_Ping,12.37,82.0,4206.0,0.1284,Degraded,-1,1
SES-102642,2026-08-21 06:30:49+00:00,2026-08-21,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-TX-A,Messages_Satellite,7.76,76.1,4090.0,0.0635,Degraded,-1,1
SES-115251,2026-08-31 10:23:22+00:00,2026-08-31,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-FL-C,Messages_Satellite,19.55,31.3,4022.0,0.0242,Degraded,-1,1
SES-118663,2026-08-26 08:25:58+00:00,2026-08-26,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-TX-A,Messages_Satellite,6.51,57.0,4010.0,0.2346,Degraded,-1,1
SES-130620,2026-08-12 20:06:42+00:00,2026-08-12,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-TX-A,FindMy_Ping,14.7,75.1,3987.0,0.0158,Degraded,-1,1
SES-151148,2026-08-19 12:53:48+00:00,2026-08-19,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-CA-B,Emergency_SOS,14.69,15.3,3981.0,0.1617,Degraded,-1,1
SES-198281,2026-08-18 18:06:48+00:00,2026-08-18,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-TX-A,Roadside_Assistance,9.45,83.5,3980.0,0.0558,Degraded,-1,1
SES-130416,2026-08-16 10:29:11+00:00,2026-08-16,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-TX-A,Roadside_Assistance,15.49,75.3,3980.0,0.0266,Degraded,-1,1
SES-119599,2026-08-31 23:40:29+00:00,2026-08-31,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-FL-C,FindMy_Ping,7.01,78.5,3978.0,0.0622,Degraded,-1,1
SES-110958,2026-08-17 01:53:22+00:00,2026-08-17,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-OR-D,FindMy_Ping,19.03,62.1,3884.0,0.0314,Degraded,-1,1
SES-189300,2026-08-03 07:30:08+00:00,2026-08-03,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-TX-A,Messages_Satellite,17.47,83.1,3857.0,0.0186,Degraded,-1,1
SES-110160,2026-08-15 16:06:40+00:00,2026-08-15,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-OR-D,Messages_Satellite,19.61,40.1,3769.0,0.0071,Degraded,-1,1
SES-176900,2026-08-16 15:58:03+00:00,2026-08-16,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-CA-B,Messages_Satellite,1.3,44.8,3625.0,0.1423,Degraded,-1,1
SES-141542,2026-08-19 22:59:12+00:00,2026-08-19,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-CA-B,FindMy_Ping,16.06,62.2,3567.0,0.1745,Degraded,-1,1
SES-174924,2026-08-22 14:48:37+00:00,2026-08-22,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-CA-B,FindMy_Ping,1.45,36.6,3397.0,0.1063,Degraded,-1,1
SES-121324,2026-08-07 10:36:28+00:00,2026-08-07,iPhone 17 Pro,v18.2.1,GS-LEO-07,GS-CA-B,Messages_Satellite,15.72,62.7,801.0,0.8111,Degraded,-1,1
SES-170304,2026-08-23 04:00:31+00:00,2026-08-23,iPhone 17 Pro,v18.2.1,GS-LEO-20,GS-CA-B,Messages_Satellite,10.54,59.1,957.0,0.6697,Degraded,-1,1
SES-193064,2026-08-18 04:46:04+00:00,2026-08-18,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-TX-A,FindMy_Ping,18.71,17.5,2980.0,0.1411,Degraded,-1,1
SES-135716,2026-08-23 19:53:48+00:00,2026-08-23,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-FL-C,Messages_Satellite,17.83,26.7,3171.0,0.1762,Degraded,-1,1
SES-171324,2026-08-09 20:27:45+00:00,2026-08-09,iPhone 17 Pro,v18.2.0-b2,GS-LEO-03,GS-CA-B,Messages_Satellite,10.63,43.6,898.0,0.7155,Degraded,-1,1
SES-158825,2026-08-27 02:55:35+00:00,2026-08-27,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-CA-B,Messages_Satellite,13.75,75.6,2937.0,0.4363,Degraded,-1,1
SES-154124,2026-08-12 13:17:35+00:00,2026-08-12,iPhone 17 Pro,v18.2.1,GS-LEO-14,GS-CA-B,FindMy_Ping,6.51,46.6,1187.0,0.5339,Degraded,-1,1
SES-182442,2026-08-14 06:31:41+00:00,2026-08-14,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-CA-B,Messages_Satellite,19.95,75.3,725.0,0.5542,Degraded,-1,1
SES-167493,2026-08-20 19:23:51+00:00,2026-08-20,iPhone 17 Pro,v18.1.0,GS-LEO-09,GS-CA-B,Messages_Satellite,15.18,24.7,773.0,0.6435,Degraded,-1,1
SES-188757,2026-08-21 03:01:21+00:00,2026-08-21,iPhone 17 Pro,v18.1.0,GS-LEO-02,GS-CA-B,Messages_Satellite,16.86,78.2,722.0,0.6481,Degraded,-1,1
SES-109468,2026-08-18 14:42:45+00:00,2026-08-18,iPhone 17 Pro,v18.2.1,GS-LEO-14,GS-CA-B,Messages_Satellite,5.08,25.8,1069.0,0.5977,Degraded,-1,1
SES-102672,2026-08-21 00:28:18+00:00,2026-08-21,iPhone 17 Pro,v18.2.1,GS-LEO-07,GS-CA-B,Roadside_Assistance,16.55,35.1,787.0,0.692,Degraded,-1,1
SES-125537,2026-08-09 12:24:13+00:00,2026-08-09,iPhone 17 Pro,v18.1.0,GS-LEO-20,GS-CA-B,FindMy_Ping,8.17,30.5,1005.0,0.6091,Degraded,-1,1
SES-180953,2026-08-21 19:25:43+00:00,2026-08-21,iPhone 17 Pro,v18.1.0,GS-LEO-20,GS-CA-B,Emergency_SOS,6.46,24.3,1015.0,0.6623,Degraded,-1,1
SES-181810,2026-08-09 11:08:27+00:00,2026-08-09,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-CA-B,Messages_Satellite,6.2,79.2,1030.0,0.7408,Degraded,-1,1
SES-100065,2026-08-23 00:15:40+00:00,2026-08-23,iPhone 17 Pro,v18.1.0,GS-LEO-14,GS-CA-B,FindMy_Ping,2.68,51.5,1024.0,0.621,Degraded,-1,1
SES-117247,2026-08-14 00:43:31+00:00,2026-08-14,iPhone 17 Pro,v18.1.0,GS-LEO-07,GS-CA-B,Messages_Satellite,18.61,65.6,776.0,0.6674,Degraded,-1,1
SES-146487,2026-08-13 07:11:00+00:00,2026-08-13,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-CA-B,Messages_Satellite,17.0,22.9,699.0,0.7326,Degraded,-1,1
SES-109559,2026-08-16 14:57:04+00:00,2026-08-16,iPhone 17 Pro,v18.1.0,GS-LEO-20,GS-CA-B,FindMy_Ping,5.77,50.8,1042.0,0.6313,Degraded,-1,1
SES-188036,2026-08-20 11:30:51+00:00,2026-08-20,iPhone 17 Pro,v18.2.1,GS-LEO-20,GS-CA-B,Emergency_SOS,5.57,55.5,1042.0,0.5619,Degraded,-1,1
SES-183380,2026-08-14 16:29:51+00:00,2026-08-14,iPhone 17 Pro,v18.2.1,GS-LEO-14,GS-CA-B,Emergency_SOS,10.02,23.2,1005.0,0.6163,Degraded,-1,1
SES-150055,2026-08-06 06:50:04+00:00,2026-08-06,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-CA-B,FindMy_Ping,21.41,16.6,690.0,0.6524,Degraded,-1,1
SES-177954,2026-08-31 10:29:17+00:00,2026-08-31,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-CA-B,Messages_Satellite,15.07,60.7,685.0,0.7659,Degraded,-1,1
SES-162519,2026-08-18 15:41:49+00:00,2026-08-18,iPhone 17 Pro,v18.1.0,GS-LEO-02,GS-CA-B,Roadside_Assistance,20.01,76.5,679.0,0.6822,Degraded,-1,1
SES-171101,2026-08-26 00:12:37+00:00,2026-08-26,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-CA-B,Messages_Satellite,9.18,51.2,985.0,0.6466,Degraded,-1,1
SES-185588,2026-08-02 06:21:10+00:00,2026-08-02,iPhone 17 Pro,v18.1.0,GS-LEO-20,GS-CA-B,Roadside_Assistance,1.36,16.4,1152.0,0.4471,Degraded,-1,1
SES-119525,2026-08-27 04:17:42+00:00,2026-08-27,iPhone 17 Pro,v18.1.0,GS-LEO-20,GS-CA-B,Messages_Satellite,6.7,64.9,1184.0,0.5903,Degraded,-1,1
SES-193168,2026-08-16 16:14:07+00:00,2026-08-16,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Messages_Satellite,4.61,71.1,1190.0,0.4122,Degraded,-1,1
SES-121099,2026-08-23 03:51:11+00:00,2026-08-23,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,Roadside_Assistance,21.23,17.5,2352.0,0.0725,Acceptable,-1,1
SES-104240,2026-08-29 13:51:03+00:00,2026-08-29,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-CA-B,Emergency_SOS,-1.91,53.7,1281.0,0.5821,Degraded,-1,1
SES-192453,2026-08-20 00:33:14+00:00,2026-08-20,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,FindMy_Ping,19.08,28.5,2500.0,0.4086,Degraded,-1,1
SES-143483,2026-08-31 08:42:49+00:00,2026-08-31,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Messages_Satellite,18.67,56.5,2627.0,0.4755,Degraded,-1,1
SES-184370,2026-08-18 10:52:55+00:00,2026-08-18,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-TX-A,Messages_Satellite,24.54,19.5,2692.0,0.1038,Degraded,-1,1
SES-107932,2026-08-23 19:22:41+00:00,2026-08-23,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-TX-A,Messages_Satellite,3.9,82.3,2902.0,0.0028,Degraded,-1,1
SES-126182,2026-08-15 05:51:40+00:00,2026-08-15,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Roadside_Assistance,3.78,77.9,2969.0,0.6697,Degraded,-1,1
SES-144451,2026-08-08 18:22:57+00:00,2026-08-08,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-FL-C,Emergency_SOS,15.82,83.7,3265.0,0.0249,Degraded,-1,1
SES-177112,2026-08-02 09:35:50+00:00,2026-08-02,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,FindMy_Ping,14.96,68.6,3462.0,0.2002,Degraded,-1,1
SES-139549,2026-08-14 17:37:22+00:00,2026-08-14,iPhone 17 Pro,v18.2.1,GS-LEO-14,GS-CA-B,Emergency_SOS,11.44,48.8,956.0,0.6925,Degraded,-1,1
SES-181001,2026-08-31 12:38:50+00:00,2026-08-31,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-FL-C,Messages_Satellite,17.84,69.0,3745.0,0.0119,Degraded,-1,1
SES-170444,2026-08-27 20:07:27+00:00,2026-08-27,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,Messages_Satellite,17.97,74.0,3773.0,0.0593,Degraded,-1,1
SES-190472,2026-08-24 01:30:05+00:00,2026-08-24,iPhone 17 Pro,v18.2.1,GS-LEO-14,GS-CA-B,Messages_Satellite,8.56,22.7,952.0,0.6665,Degraded,-1,1
SES-182171,2026-08-25 10:28:19+00:00,2026-08-25,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-FL-C,Roadside_Assistance,12.26,82.2,3907.0,0.0979,Degraded,-1,1
SES-135757,2026-08-21 08:27:26+00:00,2026-08-21,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-TX-A,Roadside_Assistance,5.74,36.0,4012.0,0.0119,Degraded,-1,1
SES-168563,2026-08-22 22:13:29+00:00,2026-08-22,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-FL-C,Messages_Satellite,15.76,16.6,4017.0,0.0837,Degraded,-1,1
SES-132065,2026-08-25 02:19:26+00:00,2026-08-25,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Roadside_Assistance,14.28,61.6,4127.0,0.6885,Degraded,-1,1
SES-145048,2026-08-10 06:16:46+00:00,2026-08-10,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-TX-A,FindMy_Ping,20.99,53.1,4153.0,0.0561,Degraded,-1,1
SES-104713,2026-08-03 03:05:27+00:00,2026-08-03,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,FindMy_Ping,15.95,60.4,4174.0,0.1239,Degraded,-1,1
SES-199094,2026-08-10 10:51:27+00:00,2026-08-10,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,FindMy_Ping,8.32,17.5,4191.0,0.0434,Degraded,-1,1
SES-116710,2026-08-02 02:16:59+00:00,2026-08-02,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,Messages_Satellite,10.03,56.9,4229.0,0.1477,Degraded,-1,1
SES-165875,2026-08-04 22:17:03+00:00,2026-08-04,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,Emergency_SOS,15.25,83.8,4347.0,0.0503,Degraded,-1,1
SES-123117,2026-08-15 03:26:42+00:00,2026-08-15,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-FL-C,Messages_Satellite,8.36,75.5,4358.0,0.1063,Degraded,-1,1
SES-112739,2026-08-04 12:56:54+00:00,2026-08-04,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-OR-D,Messages_Satellite,8.93,17.2,4412.0,0.076,Degraded,-1,1
SES-196007,2026-08-05 21:43:32+00:00,2026-08-05,iPhone 17 Pro,v18.2.1,GS-LEO-14,GS-CA-B,Roadside_Assistance,9.9,19.9,942.0,0.6631,Degraded,-1,1
SES-190408,2026-08-30 01:58:27+00:00,2026-08-30,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Emergency_SOS,5.69,55.9,4534.0,0.1029,Degraded,-1,1
SES-115206,2026-08-08 17:45:52+00:00,2026-08-08,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Messages_Satellite,3.64,58.8,4475.0,0.0749,Degraded,-1,1
SES-177141,2026-08-19 19:11:00+00:00,2026-08-19,iPhone 17 Pro,v18.2.1,GS-LEO-21,GS-CA-B,Emergency_SOS,20.22,56.2,662.0,0.566,Degraded,-1,1
SES-119036,2026-08-12 18:04:01+00:00,2026-08-12,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Roadside_Assistance,9.61,82.2,4440.0,0.6706,Degraded,-1,1
SES-119482,2026-08-01 18:50:06+00:00,2026-08-01,iPhone 17 Pro,v18.2.0-b2,GS-LEO-07,GS-CA-B,FindMy_Ping,17.97,79.1,742.0,0.6426,Degraded,-1,1
SES-172734,2026-08-23 15:20:20+00:00,2026-08-23,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-FL-C,Messages_Satellite,10.21,50.6,4397.0,0.1521,Degraded,-1,1
SES-185558,2026-08-28 00:13:29+00:00,2026-08-28,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-TX-A,Emergency_SOS,17.74,69.1,4270.0,0.0322,Degraded,-1,1
SES-123105,2026-08-25 22:17:08+00:00,2026-08-25,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-TX-A,FindMy_Ping,17.81,15.5,4240.0,0.0483,Degraded,-1,1
SES-191213,2026-08-18 19:00:34+00:00,2026-08-18,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Messages_Satellite,14.36,76.1,4233.0,0.0339,Degraded,-1,1
SES-105245,2026-08-06 15:27:44+00:00,2026-08-06,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-OR-D,FindMy_Ping,1.68,41.0,4228.0,0.0442,Degraded,-1,1
SES-148295,2026-08-22 23:37:50+00:00,2026-08-22,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,FindMy_Ping,18.04,27.1,4215.0,0.0173,Degraded,-1,1
SES-162960,2026-08-25 11:59:44+00:00,2026-08-25,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-FL-C,Roadside_Assistance,5.23,69.3,4174.0,0.03,Degraded,-1,1
SES-162086,2026-08-12 04:52:07+00:00,2026-08-12,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-TX-A,FindMy_Ping,10.72,67.0,4161.0,0.3926,Degraded,-1,1
SES-197571,2026-08-19 10:28:05+00:00,2026-08-19,iPhone 17 Pro,v18.2.0-b2,GS-LEO-05,GS-CA-B,FindMy_Ping,12.37,21.9,881.0,0.6741,Degraded,-1,1
SES-107283,2026-08-13 00:44:40+00:00,2026-08-13,iPhone 17 Pro,v18.2.1,GS-LEO-21,GS-CA-B,FindMy_Ping,20.19,55.0,731.0,0.5405,Degraded,-1,1
SES-156792,2026-08-27 14:52:36+00:00,2026-08-27,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-FL-C,Messages_Satellite,16.83,16.3,4038.0,0.0316,Degraded,-1,1
SES-162305,2026-08-05 22:50:46+00:00,2026-08-05,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-OR-D,Emergency_SOS,13.01,61.8,4011.0,0.2218,Degraded,-1,1
